Uniprot ID,molecule ID,output
P15808,CHEBI:30616,1
P15808,CHEBI:57288,0
P15808,CHEBI:37565,0
Q9HAW9,CHEBI:66914,0
Q9HAW9,CHEBI:58885,1
A0A0H3LHU4,CHEBI:32682,0
A0A0H3LHU4,C00026,0
A0A0H3LHU4,CHEBI:33384,0
P31658,CHEBI:57433,0
P31658,CHEBI:17478,0
P31658,CHEBI:35681,0
B0UXS0,CHEBI:58349,0
B0UXS0,CHEBI:57871,0
B0UXS0,CHEBI:58116,0
Q8IIS8,CHEBI:58349,0
Q8IIS8,CHEBI:57288,0
Q8IIS8,CHEBI:37565,0
A0A1D8PNS6,CHEBI:58601,0
A0A1D8PNS6,CHEBI:59776,0
A0A1D8PNS6,CHEBI:58730,0
Q9M1R1,CHEBI:29991,0
Q9M1R1,CHEBI:57433,0
Q9M1R1,CHEBI:33384,0
Q9SYK9,C02938,0
Q9SYK9,CHEBI:57912,0
Q9SYK9,CHEBI:17566,0
P29477,CHEBI:58199,0
P29477,CHEBI:29985,0
P29477,CHEBI:57472,1
P9WPA1,CHEBI:61723,0
P9WPA1,CHEBI:29746,0
F4JYE0,CHEBI:17478,1
F4JYE0,CHEBI:35759,0
F4JYE0,CHEBI:15832,0
O75828,CHEBI:17378,0
O75828,CHEBI:32955,0
O75828,CHEBI:17754,0
Q9UUG0,CHEBI:37565,0
Q9UUG0,CHEBI:58349,0
Q9UUG0,CHEBI:57540,0
Q01217,CHEBI:57597,0
Q01217,CHEBI:58228,0
Q01217,CHEBI:59776,0
Q9JHW4,CHEBI:30616,1
Q9JHW4,CHEBI:57288,0
Q9JHW4,CHEBI:58349,0
Q20230,CHEBI:66914,0
Q20230,CHEBI:246422,0
Q20230,CHEBI:58885,0
P12042,CHEBI:29985,0
P12042,CHEBI:57805,0
P12042,CHEBI:60039,0
P53111,CHEBI:17378,0
P53111,CHEBI:17754,0
P53111,CHEBI:32955,0
Q63538,CHEBI:76819,0
Q63538,CHEBI:58180,0
Q63538,CHEBI:58359,0
A9LDD9,CHEBI:57453,0
A9LDD9,CHEBI:57455,0
A9LDD9,CHEBI:57618,0
Q9UBJ2,CHEBI:37565,0
Q9UBJ2,CHEBI:57288,0
Q9UBJ2,CHEBI:57540,0
P19730,CHEBI:37565,0
P19730,C00002,0
P19730,CHEBI:30616,0
P32584,CHEBI:58349,0
P32584,CHEBI:57540,1
P32584,C00002,0
O15269,CHEBI:58349,0
O15269,CHEBI:30616,0
O15269,CHEBI:37565,0
P0C5B6,CHEBI:37565,0
P0C5B6,CHEBI:58349,0
P0C5B6,CHEBI:57540,1
Q99N42,CHEBI:59776,0
Q99N42,CHEBI:57597,0
Q99N42,CHEBI:58228,0
A4VJB4,CHEBI:16452,0
A4VJB4,CHEBI:58048,0
A4VJB4,CHEBI:15589,0
P17256,CHEBI:57540,0
P17256,CHEBI:37565,0
P17256,CHEBI:58349,0
Q97U29,CHEBI:16947,1
Q97U29,CHEBI:17587,0
Q97U29,C00026,0
O64238,CHEBI:57812,0
O64238,CHEBI:59560,0
O64238,CHEBI:58116,0
G5EB08,CHEBI:85986,0
G5EB08,CHEBI:58409,0
G5EB08,CHEBI:58429,0
Q9V3U0,CHEBI:58349,0
Q9V3U0,CHEBI:37565,0
Q9V3U0,C00002,0
P27848,CHEBI:58451,0
P27848,CHEBI:17310,1
Q46857,CHEBI:57540,0
Q46857,CHEBI:37565,0
Q46857,C00002,0
Q56063,CHEBI:57540,1
Q56063,CHEBI:37565,0
Q56063,CHEBI:58349,0
Q54IL5,CHEBI:58052,0
Q54IL5,CHEBI:66914,0
B0KZ40,C00535,0
B0KZ40,CHEBI:128769,1
B0KZ40,CHEBI:1722,0
Q54IL5,CHEBI:17562,0
Q54IL5,CHEBI:14649,0
Q54IL5,CHEBI:246422,0
P37887,CHEBI:44485,0
P37887,C00712,0
P37887,CHEBI:58318,0
Q05201,CHEBI:57261,1
Q05201,CHEBI:58315,0
Q05201,CHEBI:533015,0
O88509,CHEBI:30616,0
O88509,CHEBI:57540,0
O88509,CHEBI:57288,0
A0A1B0GWN9,CHEBI:30616,0
A0A1B0GWN9,CHEBI:57288,0
A0A1B0GWN9,CHEBI:37565,0
P21775,CHEBI:37565,0
P21775,CHEBI:30616,0
P21775,CHEBI:58349,0
Q552C6,CHEBI:58349,0
Q552C6,CHEBI:57288,0
Q552C6,CHEBI:37565,0
P42207,CHEBI:30616,0
P42207,CHEBI:57540,0
P42207,C00002,1
Q96A11,CHEBI:58549,0
Q96A11,CHEBI:76819,1
Q96A11,CHEBI:17029,0
Q4GZ86,CHEBI:58885,0
Q4GZ86,CHEBI:246422,0
Q4GZ86,CHEBI:58052,0
Q9Y397,C00002,0
Q9Y397,CHEBI:30616,1
Q9Y397,CHEBI:57288,0
P32962,CHEBI:58349,0
P32962,CHEBI:58101,0
P32962,CHEBI:57947,0
P56966,CHEBI:58756,0
P56966,CHEBI:58057,0
P54886,CHEBI:58199,0
P54886,CHEBI:58359,0
Q9Z339,CHEBI:58359,0
Q9Z339,CHEBI:57805,0
O35488,CHEBI:57540,0
O35488,CHEBI:58349,1
C1IC54,CHEBI:57540,0
C1IC54,C00002,0
C1IC54,CHEBI:30616,0
G9M9M2,CHEBI:29985,0
G9M9M2,CHEBI:16452,0
Q9USP8,CHEBI:58349,0
Q9USP8,C00002,0
Q9USP8,CHEBI:30616,0
P54838,CHEBI:57540,0
P54838,CHEBI:58349,0
Q57W38,C00712,0
Q57W38,CHEBI:16810,0
Q57W38,CHEBI:29991,1
Q9SWE5,CHEBI:57776,0
Q9SWE5,CHEBI:147286,0
Q9SWE5,CHEBI:29032,0
Q9USP8,CHEBI:15589,0
Q9USP8,CHEBI:36464,0
Q9USP8,CHEBI:17767,0
P09769,CHEBI:57540,0
P09769,CHEBI:58349,0
A0A1D8PNS6,CHEBI:58756,0
A0A1D8PNS6,CHEBI:58057,0
F1NT18,CHEBI:16113,0
F1NT18,CHEBI:1722,0
Q9T0A0,CHEBI:57540,0
Q9T0A0,C00002,0
Q9T0A0,CHEBI:58349,1
D3ZF39,CHEBI:17029,0
D3ZF39,CHEBI:58601,0
D3ZF39,CHEBI:57957,0
P16690,CHEBI:57540,0
P16690,CHEBI:58349,0
P9WNG5,C00002,0
P9WNG5,CHEBI:58349,0
P9WNG5,CHEBI:30616,0
Q9Z1J2,CHEBI:58349,0
Q9Z1J2,CHEBI:57540,0
P15650,CHEBI:58349,0
P15650,CHEBI:57540,0
P15650,C00002,0
Q9I6M4,CHEBI:29985,0
Q9I6M4,CHEBI:16452,0
Q93XP7,CHEBI:57912,0
Q93XP7,CHEBI:58549,0
Q93XP7,CHEBI:1722,0
O15528,CHEBI:16113,0
O15528,CHEBI:1722,0
P17890,CHEBI:58349,0
P17890,CHEBI:147286,0
P17890,CHEBI:58052,0
P32353,CHEBI:58286,0
P32353,C00157,0
P32353,CHEBI:15669,0
Q88RB9,CHEBI:29985,0
Q88RB9,CHEBI:16452,0
Q27128,CHEBI:58319,0
Q27128,CHEBI:17359,0
Q27128,CHEBI:58286,1
Q99N42,CHEBI:37563,0
Q99N42,CHEBI:58885,0
Q99N42,CHEBI:66914,0
Q9C8J6,CHEBI:17815,1
Q9C8J6,CHEBI:35759,0
P04425,CHEBI:58349,0
P04425,CHEBI:57540,0
Q12524,C00002,0
Q12524,CHEBI:37563,0
Q12524,CHEBI:57540,0
Q03330,C00002,0
Q03330,CHEBI:30616,0
Q03330,CHEBI:58349,0
O88561,CHEBI:58349,0
O88561,C00002,0
O88561,CHEBI:57540,0
Q9FLF7,C00002,0
Q9FLF7,CHEBI:57540,0
Q9FLF7,CHEBI:30616,0
Q54X55,C00002,0
Q54X55,CHEBI:30616,0
Q54X55,CHEBI:57540,0
Q4WQZ2,CHEBI:15669,0
Q4WQZ2,CHEBI:17296,0
Q4WQZ2,CHEBI:17957,0
P07913,CHEBI:58349,0
P07913,CHEBI:30616,0
P07913,C00002,0
Q9Y0F3,CHEBI:30616,0
Q9Y0F3,C00002,0
Q9UNQ0,CHEBI:57540,0
Q9UNQ0,CHEBI:58349,0
P40970,CHEBI:57433,0
P40970,CHEBI:58340,0
P40970,CHEBI:58048,0
Q6B9X6,CHEBI:58349,0
Q6B9X6,CHEBI:57540,0
Q8CE08,CHEBI:57455,0
Q8CE08,CHEBI:15636,0
Q8CE08,CHEBI:57618,0
Q589Y0,CHEBI:57540,0
Q589Y0,C00002,0
Q589Y0,CHEBI:58349,0
Q8CGK3,CHEBI:58349,0
Q8CGK3,CHEBI:57540,0
Q9I4V9,CHEBI:58885,0
Q9I4V9,CHEBI:58052,0
Q9I4V9,CHEBI:66914,0
O00767,CHEBI:30616,0
O00767,C00002,0
O00767,CHEBI:58349,0
P05166,C00002,0
P05166,CHEBI:58349,0
P05166,CHEBI:57540,0
P0A717,CHEBI:61527,0
P0A717,CHEBI:57634,0
P0A717,CHEBI:32966,0
P39358,CHEBI:15589,0
P39358,CHEBI:17767,0
Q9VSL4,CHEBI:58349,0
Q9VSL4,CHEBI:15636,0
Q9VSL4,CHEBI:18072,0
P0AG16,CHEBI:32682,0
P0AG16,CHEBI:35235,0
P0AG16,CHEBI:57555,0
O23180,CHEBI:17815,0
O23180,CHEBI:17855,0
F4IS54,CHEBI:30616,0
F4IS54,CHEBI:14649,1
F4IS54,CHEBI:17748,0
Q9SQG2,CHEBI:58349,0
Q9SQG2,C00002,0
Q9SQG2,CHEBI:57540,0
A0A6L8PK77,CHEBI:57597,0
A0A6L8PK77,CHEBI:58228,0
P09172,CHEBI:58315,1
P09172,CHEBI:18135,0
P09172,CHEBI:58095,0
P38221,CHEBI:17562,0
P38221,CHEBI:15698,0
D4AC20,CHEBI:15698,0
D4AC20,CHEBI:37563,1
Q7TNZ6,CHEBI:57540,0
Q7TNZ6,CHEBI:58349,0
Q9M591,CHEBI:246422,1
Q9M591,CHEBI:57812,0
Q9M591,CHEBI:17037,0
O61790,CHEBI:66914,1
O61790,CHEBI:58052,0
O61790,CHEBI:58885,1
Q6P1M0,CHEBI:57540,0
Q6P1M0,CHEBI:58349,0
P0AC41,C00712,0
P0AC41,C00026,0
P0AC41,CHEBI:16452,0
P76215,CHEBI:30864,0
P76215,CHEBI:29985,0
P76215,CHEBI:29746,0
Q96C23,CHEBI:85986,0
Q96C23,CHEBI:58601,0
Q96C23,CHEBI:53455,0
Q20230,CHEBI:58349,0
Q20230,CHEBI:57540,0
A3KNI8,CHEBI:32364,0
A3KNI8,CHEBI:36707,0
A3KNI8,CHEBI:58048,0
P9WPH3,CHEBI:66914,0
P9WPH3,CHEBI:58052,0
P9WPH3,CHEBI:15927,1
P92994,CHEBI:62787,0
P92994,CHEBI:58349,1
P92994,CHEBI:15636,0
P32264,CHEBI:33384,0
P32264,CHEBI:60039,0
P32264,C00026,0
P00370,CHEBI:58199,0
P00370,C00026,0
P00370,CHEBI:58048,0
P24670,CHEBI:15562,0
P24670,CHEBI:17587,0
P24670,CHEBI:16947,0
P53934,CHEBI:15927,0
P53934,CHEBI:37721,1
P53934,CHEBI:52639,0
Q96M32,CHEBI:57540,0
Q96M32,CHEBI:58349,0
P48523,C00002,0
P48523,CHEBI:30616,0
P48523,CHEBI:57540,0
P09467,CHEBI:58409,0
P09467,CHEBI:58601,0
P09467,CHEBI:37721,0
O08679,CHEBI:58349,0
O08679,CHEBI:57540,0
Q67X99,CHEBI:58601,0
Q67X99,CHEBI:58409,0
Q67X99,CHEBI:57955,0
Q940Q8,CHEBI:4167,0
Q940Q8,C00221,0
Q940Q8,CHEBI:4139,0
P46367,CHEBI:58349,0
P46367,CHEBI:30616,0
P46367,C00002,0
Q62070,CHEBI:57540,0
Q62070,CHEBI:58349,0
O15269,CHEBI:35235,0
O15269,CHEBI:29991,1
O15269,CHEBI:57305,0
A0A1L8HV70,C00002,0
A0A1L8HV70,CHEBI:57540,0
P12758,CHEBI:59776,0
P12758,CHEBI:57597,0
P12758,CHEBI:58228,0
O08395,CHEBI:58349,0
O08395,CHEBI:30616,0
O08395,CHEBI:57540,0
P74312,CHEBI:16235,0
P74312,CHEBI:17855,0
P74312,CHEBI:29032,0
Q9JM52,CHEBI:57540,0
Q9JM52,CHEBI:58349,0
P06200,CHEBI:60119,0
P06200,CHEBI:57756,0
Q5B5C5,CHEBI:57540,0
Q5B5C5,CHEBI:58349,0
P05181,CHEBI:18346,0
P05181,CHEBI:29118,0
P05181,CHEBI:17698,0
P16659,CHEBI:57540,0
P16659,CHEBI:58349,0
Q66V97,CHEBI:60039,0
Q66V97,CHEBI:32682,0
Q66V97,CHEBI:57925,0
P48736,CHEBI:58349,0
P48736,CHEBI:57540,1
Q5QSA9,CHEBI:58389,0
Q5QSA9,CHEBI:16810,0
Q5QSA9,C00173,0
Q64617,CHEBI:58349,0
Q64617,CHEBI:57540,0
B9VVJ6,CHEBI:58349,0
B9VVJ6,CHEBI:57540,0
Q2T3J4,CHEBI:29991,0
Q2T3J4,CHEBI:29985,0
Q2T3J4,CHEBI:57472,0
P17988,CHEBI:58161,0
P17988,CHEBI:15589,0
P17988,CHEBI:36656,0
P20606,CHEBI:58349,0
P20606,C00002,0
P20606,CHEBI:30616,1
Q6ETN3,C02938,0
Q6ETN3,CHEBI:17566,0
Q6ETN3,CHEBI:58340,0
P13995,CHEBI:57453,0
P13995,CHEBI:57618,0
P13995,CHEBI:57812,0
P33644,CHEBI:58349,0
P33644,CHEBI:30616,0
P33644,CHEBI:57540,0
O93659,C21004,0
O93659,CHEBI:326268,0
O93659,CHEBI:15354,0
G3V918,CHEBI:61527,0
G3V918,CHEBI:57634,0
G3V918,CHEBI:147286,0
Q9XTS3,CHEBI:57540,0
Q9XTS3,CHEBI:58349,0
Q9URQ3,CHEBI:57540,0
Q9URQ3,C00002,0
Q9URQ3,CHEBI:58349,0
Q8CCV2,C00201,0
Q8CCV2,C00677,0
P49735,CHEBI:57540,0
P49735,CHEBI:58349,1
P46283,CHEBI:58121,0
P46283,CHEBI:58548,0
Q8IJJ4,CHEBI:58349,0
Q8IJJ4,CHEBI:57540,0
Q8IJJ4,C00002,0
P95001,CHEBI:29748,0
P95001,CHEBI:57461,0
P95001,CHEBI:16630,0
Q9SEL3,CHEBI:58101,0
Q9SEL3,CHEBI:15698,1
Q9SEL3,CHEBI:16709,0
P47039,CHEBI:128769,0
P47039,CHEBI:33227,0
P47039,CHEBI:15562,0
P78599,CHEBI:29985,0
P78599,CHEBI:58359,0
P78599,CHEBI:58199,0
Q8I408,CHEBI:57661,0
Q8I408,CHEBI:58199,1
Q8I408,CHEBI:57590,0
O06362,CHEBI:57540,0
O06362,CHEBI:58349,0
Q07637,CHEBI:59776,0
Q07637,CHEBI:58289,0
Q9HIW7,CHEBI:32966,0
Q9HIW7,CHEBI:61527,0
Q9HIW7,CHEBI:57634,0
P49333,CHEBI:58349,0
P49333,CHEBI:57540,0
O59791,CHEBI:29991,0
O59791,CHEBI:58048,0
O59791,CHEBI:57305,0
Q9BW62,CHEBI:57540,0
Q9BW62,CHEBI:58349,0
E9Q9W4,CHEBI:58349,1
E9Q9W4,CHEBI:57540,0
Q06408,CHEBI:36656,0
Q06408,C01710,0
Q06408,CHEBI:58315,0
G2IMC6,C00156,0
G2IMC6,C03758,0
G2IMC6,CHEBI:17976,0
J3QMK6,C00002,0
J3QMK6,CHEBI:30616,0
J3QMK6,CHEBI:58349,0
Q27727,CHEBI:58702,0
Q27727,CHEBI:59776,0
Q27727,CHEBI:57597,1
P21549,CHEBI:35235,0
P21549,CHEBI:57305,0
Q58517,CHEBI:30616,0
Q58517,CHEBI:58349,0
Q58517,CHEBI:57540,0
O54864,CHEBI:57540,0
O54864,CHEBI:30616,0
O54864,CHEBI:58349,0
C0HK70,CHEBI:58475,0
C0HK70,CHEBI:57540,0
C0HK70,CHEBI:29934,0
O70199,C00002,0
O70199,CHEBI:58349,0
O70199,CHEBI:30616,0
Q500Y9,CHEBI:14649,0
Q500Y9,CHEBI:58349,0
Q500Y9,CHEBI:17562,0
P77682,C00002,0
P77682,CHEBI:57540,0
P77682,CHEBI:30616,0
Q9FLP9,CHEBI:58228,0
Q9FLP9,CHEBI:57597,1
Q9FLP9,CHEBI:59776,0
P36010,CHEBI:57540,0
P36010,CHEBI:58349,0
Q12291,CHEBI:30616,0
Q12291,CHEBI:58349,0
Q12291,CHEBI:57540,0
Q9FX54,CHEBI:57597,0
Q9FX54,CHEBI:58289,0
Q9FX54,CHEBI:57518,0
P13995,CHEBI:30616,0
P13995,C00002,0
Q9HZ04,CHEBI:58349,0
Q9HZ04,CHEBI:57540,0
P25338,CHEBI:61085,0
P25338,C00535,0
P25338,CHEBI:17861,0
O75908,CHEBI:17347,0
O75908,C00535,0
Q84UU4,CHEBI:128769,1
Q84UU4,CHEBI:58011,0
P39956,CHEBI:29985,0
P39956,CHEBI:16452,0
Q9C8D4,CHEBI:17478,1
Q9C8D4,CHEBI:15734,0
Q9C8D4,CHEBI:17544,0
P41911,C00002,0
P41911,CHEBI:58349,0
P41911,CHEBI:30616,0
Q3U9G9,C00002,0
Q3U9G9,CHEBI:57540,0
Q3U9G9,CHEBI:30616,0
O35132,CHEBI:16113,0
O35132,CHEBI:1722,0
O14975,CHEBI:57540,0
O14975,CHEBI:58349,0
P0A951,CHEBI:30616,0
P0A951,CHEBI:57540,0
P0A951,C00002,0
E9PZZ1,CHEBI:58349,0
E9PZZ1,CHEBI:30616,0
E9PZZ1,C00002,0
Q1PE48,CHEBI:17562,0
Q1PE48,CHEBI:15698,0
Q8N3Y7,CHEBI:16113,0
Q8N3Y7,C00535,0
Q8N3Y7,CHEBI:17347,0
Q42539,CHEBI:57540,0
Q42539,C00002,0
Q42539,CHEBI:58349,0
P08142,C00026,0
P08142,CHEBI:16452,0
P08142,CHEBI:57305,0
P11387,CHEBI:58349,0
P11387,CHEBI:57540,0
Q7M3F7,C03862,0
Q7M3F7,CHEBI:58409,0
Q7M3F7,CHEBI:58601,0
Q8H151,CHEBI:33384,0
Q8H151,CHEBI:57305,0
Q8H151,CHEBI:15589,0
P78617,CHEBI:58429,0
P78617,CHEBI:4167,0
P78617,C00221,0
Q9JHF7,CHEBI:1722,0
Q9JHF7,CHEBI:17347,0
Q9JHF7,C00535,0
Q385D6,CHEBI:17587,0
Q385D6,CHEBI:58429,0
Q59VY8,CHEBI:58349,0
Q59VY8,CHEBI:57540,0
Q9M591,CHEBI:30616,0
Q9M591,C00002,0
Q9M591,CHEBI:57540,0
Q9Y7G5,CHEBI:58349,0
Q9Y7G5,CHEBI:30616,0
Q9Y7G5,CHEBI:57540,0
R9UTQ8,CHEBI:29985,0
R9UTQ8,CHEBI:16452,0
Q00578,CHEBI:58349,0
Q00578,CHEBI:57540,0
A7SFB5,C00002,0
A7SFB5,CHEBI:57540,0
A7SFB5,CHEBI:58349,1
P40099,CHEBI:57453,0
P40099,CHEBI:15636,0
Q19905,C00002,0
Q19905,CHEBI:58349,0
Q19905,CHEBI:30616,0
P12042,CHEBI:58349,0
P12042,CHEBI:57540,0
P20054,CHEBI:58289,0
P20054,CHEBI:58756,0
P20054,CHEBI:58121,0
P26817,CHEBI:57540,0
P26817,CHEBI:58349,0
Q9ZPV8,CHEBI:29032,0
Q9ZPV8,CHEBI:147286,0
O88509,CHEBI:30616,0
O88509,CHEBI:58349,0
O88509,C00002,1
W8JWW7,CHEBI:57540,0
W8JWW7,CHEBI:30616,0
W8JWW7,C00002,0
P29295,CHEBI:58349,0
P29295,CHEBI:57540,0
W5PZ56,CHEBI:58349,0
W5PZ56,CHEBI:30616,0
W5PZ56,CHEBI:57540,0
O43708,CHEBI:57461,0
O43708,CHEBI:16630,0
O43708,CHEBI:15720,0
P51635,CHEBI:15589,0
P51635,CHEBI:36464,0
P51635,CHEBI:16630,1
Q7L2E3,CHEBI:57540,0
Q7L2E3,CHEBI:58349,0
D4A5Q9,CHEBI:33384,0
D4A5Q9,CHEBI:57742,0
D4A5Q9,C00151,0
Q9JII6,CHEBI:16947,1
Q9JII6,CHEBI:57955,0
Q9JII6,CHEBI:15562,0
O88618,CHEBI:15636,0
O88618,CHEBI:57453,0
O01705,CHEBI:58885,0
O01705,CHEBI:30616,0
O01705,CHEBI:57540,0
P0DOY1,CHEBI:30616,0
P0DOY1,CHEBI:57540,1
P0DOY1,CHEBI:58349,0
Q6NLQ7,CHEBI:58349,0
Q6NLQ7,CHEBI:57540,0
Q6NLQ7,C00002,0
P15309,CHEBI:57518,0
P15309,C00157,0
P15309,CHEBI:57597,0
P31166,CHEBI:57540,0
P31166,CHEBI:58349,0
P31166,CHEBI:30616,0
Q9VCA5,CHEBI:58349,0
Q9VCA5,CHEBI:57540,0
P38075,CHEBI:77620,0
P38075,CHEBI:16709,0
P77444,CHEBI:57305,1
P77444,CHEBI:29985,0
P77444,CHEBI:61085,0
Q9SAH5,C00002,0
Q9SAH5,CHEBI:58349,0
Q9SAH5,CHEBI:30616,0
C8VAZ1,CHEBI:57540,0
C8VAZ1,C00002,0
C8VAZ1,CHEBI:58349,0
P93184,CHEBI:32395,0
P93184,C00712,0
F1QC87,CHEBI:57453,0
F1QC87,CHEBI:57618,0
F1QC87,CHEBI:58296,0
P53915,CHEBI:14649,0
P53915,CHEBI:57502,0
G9M9M1,CHEBI:29985,0
G9M9M1,CHEBI:16452,0
F4JUY5,C00002,1
F4JUY5,CHEBI:57540,0
F4JUY5,CHEBI:30616,0
O49394,CHEBI:17566,0
O49394,C02938,0
Q9VC57,CHEBI:30616,0
Q9VC57,CHEBI:58349,1
Q9VC57,CHEBI:57540,0
P27169,CHEBI:17296,0
P27169,CHEBI:72950,0
P27169,CHEBI:58451,0
P34885,CHEBI:57540,0
P34885,CHEBI:58349,0
Q9XIG1,CHEBI:17562,0
Q9XIG1,CHEBI:58443,0
Q9XIG1,CHEBI:14649,0
P40215,CHEBI:57540,0
P40215,CHEBI:30616,0
P40215,CHEBI:58349,0
P92994,CHEBI:33227,0
P92994,CHEBI:12876,0
P33644,CHEBI:59776,1
P33644,CHEBI:58228,1
O14092,CHEBI:33384,0
O14092,CHEBI:35235,0
O14092,CHEBI:57742,0
Q4Q256,CHEBI:57540,1
Q4Q256,CHEBI:58052,0
Q4Q256,CHEBI:58885,0
Q5XIT9,CHEBI:57540,0
Q5XIT9,C00002,0
Q9WVK8,C00535,0
Q9WVK8,CHEBI:17347,0
Q91ZI8,CHEBI:58315,0
Q91ZI8,CHEBI:58095,0
P32622,CHEBI:57812,0
P32622,CHEBI:58885,0
P32622,CHEBI:246422,0
Q5A879,CHEBI:60119,0
Q5A879,CHEBI:52639,0
F4IS54,CHEBI:30043,0
F4IS54,CHEBI:17836,0
P33030,CHEBI:57540,0
P33030,CHEBI:30616,0
P33030,C00002,0
Q920P0,CHEBI:18274,0
Q920P0,CHEBI:53455,0
Q920P0,CHEBI:17268,0
A0A1D8PDC6,CHEBI:57742,0
A0A1D8PDC6,CHEBI:15734,0
A0A1D8PDC6,CHEBI:57305,0
Q9I7S8,CHEBI:15589,0
Q9I7S8,CHEBI:58375,0
Q9I7S8,CHEBI:58199,0
P32582,CHEBI:29985,1
P32582,CHEBI:58359,0
P32582,CHEBI:57661,0
Q7K206,CHEBI:57986,0
Q7K206,CHEBI:58399,0
Q7K206,CHEBI:15636,0
Q8I4S1,CHEBI:57502,1
Q8I4S1,CHEBI:14649,0
Q8I4S1,CHEBI:58475,0
A0A0H3JN63,CHEBI:57540,0
A0A0H3JN63,CHEBI:58052,0
A0A0H3JN63,CHEBI:37563,0
P0A8Q3,C00712,0
P0A8Q3,CHEBI:37257,0
P0A8Q3,CHEBI:32395,0
P00439,CHEBI:58462,0
P00439,CHEBI:72950,0
P00439,CHEBI:57453,0
P30844,CHEBI:57812,0
P30844,CHEBI:37563,0
P30844,CHEBI:58885,0
P14900,CHEBI:58885,0
P14900,CHEBI:14649,0
P14900,CHEBI:57502,0
X5L565,CHEBI:1722,0
X5L565,CHEBI:16113,0
B9R4E3,CHEBI:29985,0
B9R4E3,CHEBI:60039,0
B9R4E3,CHEBI:29991,0
Q16647,CHEBI:17347,1
Q16647,CHEBI:1722,0
Q16647,C00535,0
O88269,CHEBI:14649,0
O88269,CHEBI:37563,0
O88269,CHEBI:58475,0
Q96MA6,CHEBI:246422,0
Q96MA6,CHEBI:57540,1
Q96MA6,CHEBI:57502,0
Q8VC30,CHEBI:17754,0
Q8VC30,CHEBI:35681,0
Q8VC30,CHEBI:15589,0
Q58Y43,CHEBI:58702,0
Q58Y43,CHEBI:17754,0
Q58Y43,CHEBI:61085,0
F4IIJ2,CHEBI:29748,0
F4IIJ2,CHEBI:57461,0
Q8IJA9,CHEBI:30616,0
Q8IJA9,CHEBI:57540,0
Q8IJA9,C00002,0
O75356,CHEBI:30616,0
O75356,C00002,0
O75356,CHEBI:57540,0
Q988D0,CHEBI:58451,0
Q988D0,CHEBI:16709,0
P20054,CHEBI:15901,0
P20054,CHEBI:58048,0
Q9LYG3,CHEBI:57540,0
Q9LYG3,C00002,0
Q9LYG3,CHEBI:30616,1
A9ZPJ6,CHEBI:58318,0
A9ZPJ6,CHEBI:57834,0
A9ZPJ6,CHEBI:32682,0
Q9H2K2,CHEBI:30616,1
Q9H2K2,C00002,0
Q9H2K2,CHEBI:57540,0
P45131,C00002,0
P45131,CHEBI:30616,0
P45131,CHEBI:57540,0
A0QX86,CHEBI:58130,0
A0QX86,CHEBI:57880,0
A0QX86,CHEBI:203600,0
Q9VKX2,CHEBI:16347,0
Q9VKX2,CHEBI:16452,0
Q9VKX2,CHEBI:29991,1
Q9SIY3,CHEBI:58057,0
Q9SIY3,C00677,0
Q9SIY3,CHEBI:58228,0
P77231,C00002,0
P77231,CHEBI:57540,0
P0A7E9,CHEBI:37563,0
P0A7E9,CHEBI:57540,0
P0A7E9,CHEBI:17562,0
A0A0W0CVV4,CHEBI:30616,0
A0A0W0CVV4,CHEBI:57540,0
A0A0W0CVV4,C00002,0
A5JTM6,CHEBI:17836,0
A5JTM6,CHEBI:30043,0
A5JTM6,C00568,0
Q96XT4,CHEBI:16452,0
Q96XT4,C00026,0
Q96XT4,CHEBI:33384,0
Q47318,CHEBI:58359,0
Q47318,CHEBI:58375,0
Q47318,CHEBI:32682,0
Q9FJ95,CHEBI:30616,0
Q9FJ95,C00002,0
Q96M32,CHEBI:57812,0
Q96M32,CHEBI:14649,0
Q96M32,CHEBI:58475,0
Q57YW0,CHEBI:36707,0
Q57YW0,CHEBI:58130,0
Q57YW0,CHEBI:59776,0
O53521,CHEBI:57540,0
O53521,CHEBI:14649,0
O53521,CHEBI:17562,0
Q09123,CHEBI:57502,0
Q09123,CHEBI:57540,0
Q09123,CHEBI:14649,0
Q3UEG6,CHEBI:16452,0
Q3UEG6,CHEBI:33384,0
Q3UEG6,CHEBI:57305,0
P05466,CHEBI:29748,1
P05466,C00002,0
P05466,CHEBI:147287,0
Q3LXA3,CHEBI:35681,1
Q3LXA3,CHEBI:15589,0
Q3LXA3,CHEBI:17754,0
P78329,CHEBI:57756,1
P78329,CHEBI:17105,0
P78329,CHEBI:36208,0
O64238,CHEBI:58052,0
O64238,CHEBI:57540,0
O64238,CHEBI:30616,0
Q9NP58,CHEBI:37563,0
Q9NP58,CHEBI:58885,0
Q9NP58,CHEBI:58052,0
Q97W92,CHEBI:175763,0
Q97W92,CHEBI:58057,0
Q9C5I1,CHEBI:4167,0
Q9C5I1,CHEBI:58429,0
Q9C5I1,C00221,0
Q46856,CHEBI:30616,0
Q46856,C00002,0
F4JVY8,CHEBI:30616,0
F4JVY8,C00002,0
F4JVY8,CHEBI:57540,0
Q9LY46,CHEBI:57540,0
Q9LY46,CHEBI:30616,0
Q9LY46,C00002,0
Q03131,C00002,0
Q03131,CHEBI:30616,0
Q03131,CHEBI:57540,1
